"Id Empenho";"Código Empenho";"Código Empenho Resumido";"Data Emissão";"Código Tipo Documento";"Tipo Documento";"Tipo Empenho";"Espécie Empenho";"Código Órgão Superior";"Órgão Superior";"Código Órgão";"Órgão";"Código Unidade Gestora";"Unidade Gestora";"Código Gestão";"Gestão";"Código Favorecido";"Favorecido";"Observação";"Código Esfera Orçamentária";"Esfera Orçamentária";"Código Tipo Crédito";"Tipo Crédito";"Código Grupo Fonte Recurso";"Grupo Fonte Recurso";"Código Fonte Recurso";"Fonte Recurso";"Código Unidade Orçamentária";"Unidade Orçamentária";"Código Função";"Função";"Código SubFunção";"SubFunção";"Código Programa";"Programa";"Código Ação";"Ação";"Linguagem Cidadã";"Código Subtítulo (Localizador)";"Subtítulo (Localizador)";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"Autor Emenda";"Código Categoria de Despesa";"Categoria de Despesa";"Código Grupo de Despesa";"Grupo de Despesa";"Código Modalidade de Aplicação";"Modalidade de Aplicação";"Código Elemento de Despesa";"Elemento de Despesa";"Processo";"Modalidade de Licitação";"Inciso";"Amparo";"Referência de Dispensa ou Inexigibilidade";"Código Convênio";"Contrato de Repasse / Termo de Parceria / Outros";"Valor Original do Empenho";"Valor do Empenho Convertido pra R$";"Valor Utilizado na Conversão"
"146804029";"170186000012020NE000007";"2020NE000007";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170186";"ALFANDEGA DA RFB EM URUGUAIANA";"00001";"TESOURO NACIONAL";"01691041000568";"MULTILOG SUL ARMAZENS GERAIS LTDA";"EMPENHO PARA ATENDER DESPESA COM SERVICO DE ARMAZENAGEM DE MERCADORIAS        APREENDIDAS - ALF/URA . EXERCICIO 2020";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"-8";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"600,00";"600,00";"1,0000"
"151203608";"170186000012020NE800007";"2020NE800007";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170186";"ALFANDEGA DA RFB EM URUGUAIANA";"00001";"TESOURO NACIONAL";"04389596000114";"FERRARI LEAL CONSTRUCAO INSTALACAO E SERVICOS LTDA";"EMPENHO PARA ATENDER DESPESAS COM SERVICO DE PORTARIA PARA A ALF/URA   E      IRFS: QUARAI, ITAQUI E ARF BARRA DO QUARAI . EXERCICIO 2020.  PROC ORIGEM: 2016PR00001";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"37";"Locação de Mão-de-Obra";"11075000002201617";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"153504789";"170178000012020NE000018";"2020NE000018";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170178";"DELEGACIA DA RFB EM CAXIAS DO SUL";"00001";"TESOURO NACIONAL";"04109247000100";"CONDOMINIO EDIFICIO ARTEZANAL";"- TAXA DO CONDOMINIO - ARF/CANELA/RS.";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"-8";"Não se Aplica";"-8";"SI";"SEM INFORMACAO";"-1";"SEM INFORMACAO";"1500,00";"1500,00";"1,0000"
"145504158";"170028000012020NE800036";"2020NE800036";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170028";"DELEGACIA DA RFB EM SAO LUIS";"00001";"TESOURO NACIONAL";"***.556.467-**";"HAIDE MAFEI PORTELA";"ATENDER DESPESAS COM LOCACAO DO IMOVEL ONDE FUNCIONA A ARF DE CHAPADINHA.  PROC ORIGEM: 2010DI00020";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"36";"Outros Serviços de Terceiros - Pessoa Física";"10320002577201077";"Dispensa de Licitação";"10";"LEI8666";"ART24/10 LEI8666/93";"-1";"SEM INFORMACAO";"6054,45";"6054,45";"1,0000"
"157103599";"170177000012020NE800031";"2020NE800031";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170177";"SUPERINTENDENCIA REGIONAL DA RFB NA 10A RF";"00001";"TESOURO NACIONAL";"04022822000124";"SHELTER SISTEMAS ELETRONICOS E SERVICOS LTDA - EPP";"EMPENHO INICIAL DO SERV VIGILANCIA MONITORADA DO ANO DE 2020  PROC ORIGEM: 2016PR00003";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"11080000779201611";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"146604263";"170178000012020NE800006";"2020NE800006";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170178";"DELEGACIA DA RFB EM CAXIAS DO SUL";"00001";"TESOURO NACIONAL";"04022822000124";"SHELTER SISTEMAS ELETRONICOS E SERVICOS LTDA - EPP";"VALOR QUE SE EMPENHA PARA ATENDER AO PAGAMENTO DE DESPESAS REFERENTE A PRESTA CAO DE SERVICOS CONTINUADOS DE MONITORAMENTO A DISTANCIA DO SISTEMA DE VIGILANCIA ELETRONICA INSTALADO NA ARF/VACARIA, O EXERCICIO DE 2019.  PROC ORIGEM: 05";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"11020721161201775";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"818,28";"818,28";"1,0000"
"150803650";"170185000012020NE800018";"2020NE800018";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170185";"DELEGACIA DA RFB EM SANTO ANGELO";"00001";"TESOURO NACIONAL";"04022822000124";"SHELTER SISTEMAS ELETRONICOS E SERVICOS LTDA - EPP";"VALOR QUE SE EMPENHA PARA ATENDER CONTRATO DE PRESTACAO DE SERVICOS DE VIGILANCIA ELETRONICA, PARA AS UNIDADES DA RFB LOCALIZADAS NAS CIDADES DE CAT, FWN,  IJU, PME, SRA, SLG, MUA, PXR E TPS, PARA O EXERCICIO DE 2020.  PROC ORIGEM: 20";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"11070000027201580";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"147703776";"152005000012020NE800013";"2020NE800013";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vínculo";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"09423108000161";"KIOTO AMBIENTAL LTDA";"CONTRATO 33/2015. PREGAO ELETRONICO 17/2015. ATENDER SERVICO DE COLETA E TRANSPORTE DE LIXO EXTRAORDINARIO CONFORME EDITAL E SEUS ANEXOS.  PROC ORIGEM: 2015PR00017";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"368";"Educação básica";"5011";"EDUCACAO BASICA DE QUALIDADE";"20RI";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"";"20RI0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"23121000746201537";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"26995,68";"26995,68";"1,0000"
"144703660";"152005000012020NE800010";"2020NE800010";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vínculo";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"33127721000116";"ELEVADORES ELBO LTDA";"PREGAO ELETRONICO 01/2019. CONTRATO 02/2019. PRESTACAO DE SERVICO DE          MANUTENCAO PREVENTIVA E CORRETIVA DOS ELEVADORES CONFORME EDITAL E SEUS ANEXOS  PROC ORIGEM: 2019PR00001";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"368";"Educação básica";"5011";"EDUCACAO BASICA DE QUALIDADE";"20RI";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"";"20RI0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"23121001232201841";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"14560,00";"14560,00";"1,0000"
"152504063";"250038000012020NE800014";"2020NE800014";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250038";"SUPERINTENDENCIA ESTADUAL DO MS/SE";"00001";"TESOURO NACIONAL";"13570532000106";"PREMIER SERVICOS E EMPREENDIMENTOS EIRELI";"ATENDER DESPESA COM PRESTACAO DOS SERVICOS DE RECEPCIONISTAS NAS DEPENDENCIAS DA SEMS/SE, CONFORME DESPACHO Nº 0013254164 DE 24/01/2020.  PROC ORIGEM: 2018PR00002";"2";"Orçamento da Seguridade Social";"A";"INICIAL (LOA)";"-3";"Inválido";"51";"CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"37";"Locação de Mão-de-Obra";"25021000115201814";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"4991,42";"4991,42";"1,0000"
"152003839";"152005000012020NE800027";"2020NE800027";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vínculo";"152005";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS-RJ";"00001";"TESOURO NACIONAL";"04325499000168";"JRQ MASTER CONSULTORES ASSOCIADOS LIMITADA";"PREGAO ELETRONICO Nº 21/2017- CONTRATO Nº 28/2017 - ATENDER DESPESA COM SERVI-COS CONTINUADOS DE MOTORISTA, CONFORME EDITAL E SEUS ANEXOS.  PROC ORIGEM: 2017PR00021";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"00";"RECURSOS ORDINARIOS";"26104";"INSTITUTO NACIONAL DE EDUCACAO DE SURDOS";"12";"Educação";"368";"Educação básica";"5011";"EDUCACAO BASICA DE QUALIDADE";"20RI";"FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO BASICA";"";"20RI0033";"FUNCIONAMENTO DAS INSTITUICOES FEDERA - NO ESTADO DO RIO DE";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"37";"Locação de Mão-de-Obra";"23121001418201710";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"29583,30";"29583,30";"1,0000"
"148603681";"170185000012020NE800003";"2020NE800003";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170185";"DELEGACIA DA RFB EM SANTO ANGELO";"00001";"TESOURO NACIONAL";"***.691.370-**";"ALESSANDRO BURMANN PATIAS";"VALOR QUE SE EMPENHA PARA ATENDER CONTRATO DE PRESTACAO DE SERVICO DE LOCACAO DE IMOVEL PARA O USO DA ARF/IJUI/RS, PARA O EXERCICIO DE 2020.  PROC ORIGEM: 2018DI00004";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"36";"Outros Serviços de Terceiros - Pessoa Física";"11070720779201811";"Dispensa de Licitação";"10";"LEI8666";"ART24/10 LEI8666/93";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"148203863";"170185000012020NE800033";"2020NE800033";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170185";"DELEGACIA DA RFB EM SANTO ANGELO";"00001";"TESOURO NACIONAL";"95289500000100";"DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUI";"VALOR QUE SE EMPENHA PARA CONTRATACAO DA PRESTACAO DE SERVICOS DE FORNECIMENTO DE ENERGIA ELETRICA, EM BAIXA TENSAO, PARA A ARF/IJUI/RS, POR SESSENTA MESES,PARA O EXERCICIO DE 2020.  PROC ORIGEM: 2017IN00004";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"11070721120201793";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"146603869";"170185000012020NE800034";"2020NE800034";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170185";"DELEGACIA DA RFB EM SANTO ANGELO";"00001";"TESOURO NACIONAL";"95289500000100";"DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUI";"VALOR QUE SE EMPENHA PARA PAGAMENTO DE CONTRIBUICAO PARA ILUMINACAO PUBLICA DEVIDO FORNECIMENTO DE ENERGIA ELETRICA PARA A ARF/IJUI/RS, PARA O EXERCICIO DE 2020.  PROC ORIGEM: 2017IN00004";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"47";"Obrigações Tributárias e Contributivas";"11070721120201793";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"156403597";"170185000012020NE800010";"2020NE800010";"01/01/2020";"NE";"Nota de Empenho";"Global";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170185";"DELEGACIA DA RFB EM SANTO ANGELO";"00001";"TESOURO NACIONAL";"09561137000190";"R M SERVICOS EMPRESARIAIS LTDA";"VALOR QUE SE EMPENHA PARA ATENDER CONTRATO DE SERVICOS CONTINUADOS DE COPEIRA GEM, COM DEDICACAO EXCLUSIVA DE MAO DE OBRA, A SEREM PRESTADOS NO PREDIO SEDE DA DRF/SAO, COM VIGENCIA INICIAL DE 12 MESES, PARA O EXERCICIO DE 2020.  PROC";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"11070.720684/2018";"Pregão";"-8";"LEI10520";"ART01    LEI10520/02";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"145903663";"170182000012020NE800007";"2020NE800007";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170182";"ALFANDEGA DA RFB PORTO DE RIO GRANDE";"00001";"TESOURO NACIONAL";"08467115000100";"COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA";"EMPENHO PARA PAGAMENTO DE DESPESAS COM CONTRATACAO DE SERVICO CONTINUADO DE FORNECIMENTO DE ENERGIA ELETRICA PARA IRF/CHU - EXERCICIO 2020.  PROC ORIGEM: 07000012016";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"11051000009201615";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"152903879";"170180000012020NE800016";"2020NE800016";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170180";"DELEGACIA DA RFB EM PELOTAS";"00001";"TESOURO NACIONAL";"08467115000100";"COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA";"DAR CONTINUIDADE AO CONTRATO DE FORNECIMENTO DE ENERGIA ELETRICA AO PREDIO    SEDE DA DRF/PEL, EM 2020.  PROC ORIGEM: 2018IN00001";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"16648720002201881";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
"157703590";"170180000012020NE800005";"2020NE800005";"01/01/2020";"NE";"Nota de Empenho";"Estimativo";"ORIGINAL";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170180";"DELEGACIA DA RFB EM PELOTAS";"00001";"TESOURO NACIONAL";"08467115000100";"COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA";"CONTRATACAO DO FORNECIMENTO DE ENERGIA ELETRICA PARA OS SEGUINTES PREDIOS:    DA IRF/BAGE: APTO E DMA, DA IRF/JAGUARAO: PONTE E A SEDE DA ARF/CAMAQUA.  PROC ORIGEM: 2019IN00002";"1";"Orçamento Fiscal";"A";"INICIAL (LOA)";"-3";"Inválido";"50";"RECURSOS NÃO-FINANCEIROS DIRETAM. ARRECADADOS";"25103";"RECEITA FEDERAL DO BRASIL";"04";"Administração";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"Administração de unidade";"20000001";"ADMINISTRACAO DA UNIDADE              - NACIONAL";"-1";"Sem informação";"-1";"Sem informação";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"90";"Reserva de Contingência";"39";"Outros Serviços de Terceiros - Pessoa Jurídic";"16648720016201985";"Inexigível";"CP";"LEI8666";"ART25/CP LEI8666/93";"-1";"SEM INFORMACAO";"1,00";"1,00";"1,0000"
